Year,Country,Fuels_Coal,Fuels_Oil,Fuels_Gas,Fuels_Cement,Fuels_Flaring,Fuels_Bunkers,Fuels_Total
1885,HUN,1.195,0.0,0.0,0.0,0.0,0.0,1.195
1886,HUN,1.118,0.0,0.0,0.0,0.0,0.0,1.118
1887,HUN,1.115,0.0,0.0,0.0,0.0,0.0,1.115
1888,HUN,1.209,0.0,0.0,0.0,0.0,0.0,1.209
1889,HUN,1.297,0.0,0.0,0.0,0.0,0.0,1.297
1890,HUN,1.433,0.001,0.0,0.0,0.0,0.0,1.434
1891,HUN,1.50600066312997,0.0009993368700265,0.0,0.0,0.0,0.0,1.5069999999999966
1892,HUN,1.57,0.0,0.0,0.0,0.0,0.0,1.57
1893,HUN,1.636,0.0,0.0,0.0,0.0,0.0,1.636
1894,HUN,1.756,0.0,0.0,0.0,0.0,0.0,1.756
1895,HUN,1.873,0.0,0.0,0.0,0.0,0.0,1.873
1896,HUN,2.011,0.002,0.0,0.0,0.0,0.0,2.013
1897,HUN,2.035,0.002,0.0,0.0,0.0,0.0,2.037
1898,HUN,2.327,0.002,0.0,0.0,0.0,0.0,2.329
1899,HUN,2.256,0.002,0.0,0.0,0.0,0.0,2.258
1900,HUN,2.614,0.002,0.0,0.0,0.0,0.0,2.616
1901,HUN,2.622,0.003,0.0,0.0,0.0,0.0,2.625
1902,HUN,2.41199875724938,0.0030012427506213,0.0,0.0,0.0,0.0,2.4150000000000014
1903,HUN,2.501,0.003,0.0,0.0,0.0,0.0,2.504
1904,HUN,2.53,0.002,0.0,0.0,0.0,0.0,2.532
1905,HUN,2.57,0.004,0.0,0.0,0.0,0.0,2.574
1906,HUN,2.77100108108108,0.0029989189189189,0.0,0.0,0.0,0.0,2.773999999999999
1907,HUN,2.783,0.002,0.0,0.0,0.0,0.0,2.785
1908,HUN,2.938,0.002,0.0,0.0,0.0,0.0,2.94
1909,HUN,3.23200092707046,0.0029990729295426,0.0,0.0,0.0,0.0,3.235000000000003
1910,HUN,3.18400094102886,0.0029990589711417,0.0,0.0,0.0,0.0,3.1870000000000016
1911,HUN,3.272,0.002,0.0,0.0,0.0,0.0,3.274
1912,HUN,3.355,0.003,0.0,0.0,0.0,0.0,3.358
1913,HUN,3.553,0.002,0.0,0.0,0.0,0.0,3.555
1914,HUN,3.161,0.003,0.0,0.0,0.0,0.0,3.164
1915,HUN,3.205,0.006,0.0,0.0,0.0,0.0,3.211
1916,HUN,3.225,0.005,0.0,0.0,0.0,0.0,3.23
1917,HUN,3.19,0.008,0.0,0.0,0.0,0.0,3.198
1918,HUN,2.907,0.0,0.0,0.0,0.0,0.0,2.907
1919,HUN,1.294,0.004,0.0,0.0,0.0,0.0,1.298
1920,HUN,1.511,0.014,0.0,0.0,0.0,0.0,1.525
1921,HUN,2.485,0.036,0.0,0.0,0.0,0.0,2.521
1922,HUN,2.955,0.05,0.0,0.0,0.0,0.0,3.005
1923,HUN,3.168,0.069,0.0,0.0,0.0,0.0,3.237
1924,HUN,2.996,0.078,0.0,0.0,0.0,0.0,3.074
1925,HUN,2.701,0.064,0.0,0.0,0.0,0.0,2.765
1926,HUN,3.102,0.111,0.0,0.0,0.0,0.0,3.213
1927,HUN,3.433,0.139,0.0,0.0,0.0,0.0,3.572
1928,HUN,3.534,0.161,0.0,0.0575296062992126,0.0,0.0,3.7525296062992126
1929,HUN,3.896,0.174,0.0,0.054553937007874,0.0,0.0,4.1245539370078745
1930,HUN,3.163,0.208,0.0,0.0446350393700787,0.0,0.0,3.4156350393700787
1931,HUN,2.87594169669178,0.138045201441205,0.0,0.0396885861589607,0.0,0.0,3.053675484291946
1932,HUN,2.636,0.123,0.001,0.0267810236220472,0.0,0.0,2.7867810236220474
1933,HUN,2.55806332357247,0.146946193265007,0.0009996339677891,0.0247881675044097,0.0,0.0,2.7307973183096754
1934,HUN,2.658,0.196,0.001,0.0307485826771653,0.0,0.0,2.885748582677165
1935,HUN,2.839,0.146,0.001,0.037691811023622,0.0,0.0,3.023691811023622
1936,HUN,3.002,0.216,0.001,0.0287648031496063,0.0,0.0,3.247764803149606
1937,HUN,3.4269217110573,0.236063492063492,0.0020005380683346,0.0525843006488596,0.0,0.0,3.717570041837986
1938,HUN,3.763,0.211,0.004,0.0535620472440945,0.0,0.0,4.031562047244094
1939,HUN,3.815,0.121,0.006,0.0,0.0,0.0,3.942
1940,HUN,4.09005300925926,0.212950694444444,0.0159962962962963,0.0,0.0,0.0,4.319000000000001
1941,HUN,4.41,0.353,0.019,0.090261968503937,0.0,0.0,4.8722619685039374
1942,HUN,4.462,0.558,0.023,0.0981970866141732,0.0,0.0,5.141197086614173
1943,HUN,4.41084128195345,0.702133918351774,0.0350066768409004,0.0942475034323018,0.0,0.0,5.242229380578427
1944,HUN,3.571,0.697,0.039,0.0208296850393701,0.0,0.0,4.32782968503937
1945,HUN,1.64673580688422,0.548244970943228,0.0380169870362092,0.0049616658277572,0.0,0.0,2.237959430691414
1946,HUN,2.30578241683639,0.574194840461643,0.0450152749490835,0.0218289819907949,0.0,0.0,2.9468215142379117
1947,HUN,3.2218530190678,0.477126324152542,0.0500132415254237,0.0277802685006006,0.0,0.0,3.7767728532463662
1948,HUN,3.865,0.406,0.159,0.0406674803149606,0.0,0.0,4.47066748031496
1949,HUN,4.902,0.409,0.185,0.0743917322834645,0.0,0.0,5.570391732283464
1950,HUN,4.287,0.432,0.192,0.108115984251968,0.0,0.0,5.019115984251968
1951,HUN,5.124,0.599,0.204,0.127953779527559,0.0,0.0,6.054953779527558
1952,HUN,6.328,0.703,0.252,0.142832125984252,0.0,0.0,7.425832125984252
1953,HUN,7.31315659594096,0.936891951107011,0.276968058118081,0.142815655490019,0.0,0.0,8.66983226065607
1954,HUN,7.77883796595561,1.09511797026503,0.280030165912519,0.127967564679415,0.0,0.0,9.281953666812573
1955,HUN,7.978,1.333,0.275,0.158702362204724,0.0,0.0,9.744702362204723
1956,HUN,7.49217231856843,1.19586788909754,0.228974704517839,0.133890326867763,0.0,0.0,9.050905239051572
1957,HUN,8.756,1.395,0.208,0.133905118110236,0.0,0.0,10.492905118110237
1958,HUN,8.887,1.455,0.193,0.175564488188976,0.0,0.0,10.710564488188975
1959,HUN,9.32618463152373,1.65885496984002,0.257977445580907,0.193401595247093,0.0,0.0,11.43641864219175
1960,HUN,9.95980496281927,1.92315543161979,0.276022308438409,0.212281566287604,0.0,0.0,12.371264269165072
1961,HUN,10.650202590402,2.23483267200719,0.252981058620948,0.216215779841176,0.0,0.0,13.354232100871316
1962,HUN,10.7922172746392,2.41182507796069,0.260981071868881,0.234069007967666,0.0869936906229603,0.0,13.786086123059397
1963,HUN,11.9857809343846,2.62617110835994,0.368023978627745,0.243028826685972,0.123008014595686,0.0,15.346012862653945
1964,HUN,13.101230109296,2.9948240098719,0.468972440944882,0.30449226406408,0.144991479609825,0.0,17.01451030378669
1965,HUN,12.513,3.128,0.639,0.321372283464567,0.111,0.0,16.712372283464568
1966,HUN,12.068,3.48,0.873,0.351128976377953,0.06,0.0,16.832128976377952
1967,HUN,10.652336013463,3.82976128147594,1.12792969334331,0.358049886586493,0.0719955123410621,0.0,16.040072387209804
1968,HUN,10.5096301870952,4.27225617654114,1.45408719117294,0.377932661909331,0.0600035979851283,0.0,16.673909814703737
1969,HUN,10.182,4.681,1.738,0.346169527559055,0.072,0.0,17.019169527559054
1970,HUN,12.599,4.337,1.71,0.373942440944882,0.067,0.0,19.086942440944885
1971,HUN,11.522,5.016,1.909,0.363440707713005,0.077,0.0,18.887440707713004
1972,HUN,11.0334172696066,5.35971692632691,2.0878897280169,0.395082476268686,0.0489974121996303,0.0,18.92510381241873
1973,HUN,10.915,6.002,2.468,0.449583637041957,0.078,0.0,19.912583637041955
1974,HUN,10.523,6.48,2.612,0.450219465356517,0.126,0.0,20.19121946535652
1975,HUN,10.133,6.841,3.011,0.489084120142851,0.063,0.0,20.53708412014285
1976,HUN,10.2324689490811,7.23833172922682,3.68916907282644,0.555866843078409,0.0750034373710986,0.0,21.79084003158387
1977,HUN,10.0355577101053,8.07864395575338,3.87082940372835,0.592303865102074,0.0769966065841082,0.0,22.65433154127321
1978,HUN,10.384,8.708,4.23,0.606686754488524,0.079,0.0,24.007686754488525
1979,HUN,10.297,7.947,4.533,0.614260290067915,0.077,0.0,23.46826029006792
1980,HUN,10.002,8.056,4.886,0.584759628200444,0.109,0.0,23.637759628200445
1981,HUN,10.287,7.603,5.002,0.576688267189315,0.099,0.0,23.567688267189315
1982,HUN,10.5395551053143,7.34369000886413,5.21277995863408,0.539580250869582,0.0,0.0,23.635605323682093
1983,HUN,10.097,8.56,5.074,0.520146464087166,0.0,0.0,24.251146464087167
1984,HUN,10.0535942204464,8.93263946401905,5.22578907858094,0.504484074721706,0.0,0.0,24.716506837768097
1985,HUN,9.96442436115843,8.0543430153322,4.96221132879046,0.443796808124291,0.0,0.0,23.42477551340538
1986,HUN,9.68257497146871,7.31167904485998,5.26376894039154,0.46053369895384,0.0,0.0,22.718556655674067
1987,HUN,9.76457593260086,7.47067555478352,5.2257730490294,0.501986257539124,0.0,0.0,22.963010793952904
1988,HUN,8.99342137569113,6.65031159216568,5.17224233904976,0.487187406842129,0.0,0.0,21.303162713748694
1989,HUN,8.431,6.528,5.266,0.494759832254402,0.0,0.0,20.719759832254404
1990,HUN,7.20989767590853,6.25117172500552,5.58586207292638,0.477817724423583,0.132412052335749,0.137822508364345,19.794983758964108
1991,HUN,6.8467491259894,5.90558819238174,5.57409845142647,0.300681204711062,0.125507650290899,0.108545028902667,18.86116965370224
1992,HUN,5.63430240643533,5.9446928067893,4.84803023780387,0.234384156025635,0.120192517432467,0.114572745262424,16.896174869749025
1993,HUN,5.61006789039557,5.87942658632624,5.24064405762297,0.278866744157778,0.108453312989287,0.105100619554235,17.22255921104608
1994,HUN,5.09920736379098,5.79483024198792,5.305437216917,0.322286649855134,0.132978474736489,0.158488964454941,16.813228911742467
1995,HUN,5.01892127437559,5.41319210016194,5.74386645711725,0.32364641002205,0.0721846827746942,0.152461248095184,16.724272172546705
1996,HUN,5.15143150873896,5.0573336787475,6.43872338490116,0.303084849668245,0.0706153886923377,0.161933373803373,17.183122184551575
1997,HUN,4.99938289238394,5.11890215094877,6.12794902240507,0.320379121760079,0.0576583733450715,0.1541834527694,16.77845501361233
1998,HUN,4.68954684678797,5.2863876243735,6.15212822234428,0.33343309326997,0.0508766531856203,0.163565165423506,16.67593760538485
1999,HUN,4.79291984414234,5.24776429725189,6.23046293000033,0.334181262854992,0.0456070036397546,0.17562059814302,16.826555936032324
2000,HUN,4.49603257474295,4.78475975730833,6.07985808623667,0.369284264968671,0.051622446580106,0.196272294691267,15.977829424527997
2001,HUN,4.33941681680204,4.72469813054464,6.74533886440652,0.370249271538111,0.039359434532902,0.18424638105645,16.403308898880663
2002,HUN,4.26542484086018,4.4674974522168,6.78248872270467,0.389132944634391,0.0383041274532703,0.173913153011152,16.116761240880464
2003,HUN,4.41104669259215,4.40256141669239,7.43903292018137,0.385326176343676,0.0399441649895494,0.170468743662719,16.848380114461857
2004,HUN,4.22407313965782,4.27873193027052,7.33134857258455,0.351882960368281,0.0322501230490333,0.194594368644096,16.4128810945743
2005,HUN,3.71127849112448,4.49797483808593,7.66137671288244,0.32722154724345,0.0307948969195816,0.224793086320649,16.453439572576528
2006,HUN,3.71653059649402,4.70625974125845,7.23501956245687,0.3536719217631,0.0319354977290863,0.227377062093616,16.270794381795145
2007,HUN,3.70404260605482,4.80660410241888,6.85136245628207,0.362471535207424,0.0284835716442337,0.235993071611497,15.988957343218926
2008,HUN,3.56543646194317,4.72631734637614,6.71855471268085,0.344063277565502,0.0491113203895672,0.2322310500735,15.635714169028727
2009,HUN,3.0537815377428,4.7060028090548,5.830779398532,0.265476878548035,0.0490913568765472,0.198109934585934,14.103241915340115
2010,HUN,3.18559843052557,4.37752573133157,6.24155513863114,0.200696180131004,0.0514118330805741,0.196634032958102,14.25342134665796
2011,HUN,3.26276492474382,4.1186654346822,5.97027165625257,0.153826311050764,0.0510215615510001,0.198476347451178,13.755026235731531
2012,HUN,3.1265600412998,3.93183240827625,5.34157630890483,0.185158626228166,0.0409741704699206,0.142731354777033,12.768832909956
2013,HUN,2.77455909132655,3.79506315922423,5.01768272427736,0.140797216157205,0.0410814898276138,0.139259273737466,11.908442954550424
2014,HUN,2.77973676028692,4.16284567105806,4.67254099324649,0.154396911639669,0.035205304235227,0.147008075807183,11.951733716273548
2015,HUN,2.87036226325262,4.52931487239902,4.97536775566923,0.184414148279482,0.0359924519157408,0.150571525952409,12.7460230174685
2016,HUN,2.66627945831605,4.54078496787619,5.28537137056694,0.192474889866266,0.0373033455155868,0.159871688747655,12.88208572088869
2017,HUN,2.74166717300762,4.78697670963287,5.5912717478093,0.213736141670306,0.0389032712393575,0.185678225484,13.558233268843454
2018,HUN,2.57831117496639,5.08443255891276,5.41687281679657,0.240663869804745,0.0401749470835497,0.229508672625233,13.589964040189248
2019,HUN,2.23420523842061,5.30532205815573,5.45022379003996,0.279165547949547,0.0407869667236664,0.232136239635633,13.541839840925148
2020,HUN,2.03133774751541,4.75582774342648,5.7013950362698,0.253489975506676,0.0442348220314697,0.0842635866876247,12.870548911437462
2021,HUN,1.62938141851083,5.14023771612898,6.05290787560261,0.273335195894378,0.0377752650209667,0.0852200494210567,13.218857520578824
2022,HUN,1.35781784875903,5.14023771612898,5.17538769008844,0.273335195894378,0.0377752650209667,0.0984841926714149,12.083037908563211
1850,HUN,,,,,,0.0,0.0
1850,IRL,0.108,0.0,0.0,0.0,0.0,0.0,0.108
1880,IRL,0.096,0.0,0.0,0.0,0.0,0.0,0.096
1881,IRL,0.096,0.0,0.0,0.0,0.0,0.0,0.096
1910,IRL,0.059,0.0,0.0,0.0,0.0,0.0,0.059
1913,IRL,0.061,0.0,0.0,0.0,0.0,0.0,0.061
1914,IRL,0.068,0.0,0.0,0.0,0.0,0.0,0.068
1915,IRL,0.062,0.0,0.0,0.0,0.0,0.0,0.062
1916,IRL,0.066,0.0,0.0,0.0,0.0,0.0,0.066
1917,IRL,0.07,0.0,0.0,0.0,0.0,0.0,0.07
1918,IRL,0.067,0.0,0.0,0.0,0.0,0.0,0.067
1919,IRL,0.068,0.0,0.0,0.0,0.0,0.0,0.068
1920,IRL,0.08,0.0,0.0,0.0,0.0,0.0,0.08
1921,IRL,0.065,0.0,0.0,0.0,0.0,0.0,0.065
1924,IRL,1.825,0.0,0.0,0.0,0.0,0.0,1.825
1925,IRL,1.647,0.0,0.0,0.0,0.0,0.0,1.647
1926,IRL,2.21,0.0,0.0,0.0,0.0,0.0,2.21
1927,IRL,1.837,0.0,0.0,0.0,0.0,0.0,1.837
1928,IRL,1.77,0.0,0.0,0.0,0.0,0.0,1.77
1929,IRL,2.729,0.0,0.0,0.0,0.0,0.0,2.729
1930,IRL,2.607,0.0,0.0,0.0,0.0,0.0,2.607
1931,IRL,2.686,0.0,0.0,0.0,0.0,0.0,2.686
1932,IRL,1.754,0.0,0.0,0.0,0.0,0.0,1.754
1933,IRL,2.529,0.0,0.0,0.0,0.0,0.0,2.529
1934,IRL,2.588,0.0,0.0,0.0,0.0,0.0,2.588
1935,IRL,2.602,0.0,0.0,0.0,0.0,0.0,2.602
1936,IRL,2.769,0.0,0.0,0.0,0.0,0.0,2.769
1937,IRL,2.826,0.0,0.0,0.0,0.0,0.0,2.826
1938,IRL,2.705,0.0,0.0,0.0148783464566929,0.0,0.0,2.719878346456693
1939,IRL,3.112,0.0,0.0,0.0347161417322835,0.0,0.0,3.146716141732284
1940,IRL,3.108,0.0,0.0,0.0366999212598425,0.0,0.0,3.1446999212598428
1941,IRL,2.266,0.0,0.0,0.0396755905511811,0.0,0.0,2.305675590551181
1942,IRL,1.88798589341693,0.0,0.0,0.0267950157973984,0.0,0.0,1.9147809092143284
1943,IRL,1.907,0.0,0.0,0.0337242519685039,0.0,0.0,1.940724251968504
1944,IRL,1.705,0.0,0.0,0.0297566929133858,0.0,0.0,1.734756692913386
1945,IRL,1.839,0.0,0.0,0.0257891338582677,0.0,0.0,1.864789133858268
1946,IRL,2.196,0.0,0.0,0.0406674803149606,0.0,0.0,2.236667480314961
1947,IRL,2.36501662510391,0.0,0.0,0.0396591002807941,0.0,0.0,2.4046757253847044
1948,IRL,2.251,0.0,0.0,0.0535620472440945,0.0,0.0,2.304562047244094
1949,IRL,2.219,0.0,0.0,0.0585214960629921,0.0,0.0,2.277521496062992
1950,IRL,2.32612387048193,0.268898719879518,0.0,0.0594909786784935,0.0,0.049,2.703513569039941
1951,IRL,2.437,0.373,0.0,0.0575296062992126,0.0,0.05,2.917529606299212
1952,IRL,2.266,0.297,0.0,0.0624890551181102,0.0,0.071,2.6964890551181107
1953,IRL,2.171,0.368,0.0,0.0634809448818898,0.0,0.075,2.6774809448818897
1954,IRL,1.97979766223297,0.421169689641274,0.0,0.0803754542078854,0.0,0.083,2.56434280608213
1955,IRL,2.302,0.805,0.0,0.090261968503937,0.0,0.119,3.3162619685039374
1956,IRL,1.93064743374706,0.954320026836632,0.0,0.0962455826005647,0.0,0.129,3.110213043184257
1957,IRL,1.88,0.702,0.0,0.0704241732283465,0.0,0.106,2.758424173228346
1958,IRL,1.624,0.75,0.0,0.0704241732283465,0.0,0.137,2.5814241732283465
1959,IRL,2.4,0.876,0.0,0.0843106299212598,0.0,0.138,3.49831062992126
1960,IRL,2.07232032786885,0.875712786885246,0.0,0.100148019956112,0.0,0.187,3.235181134710208
1961,IRL,2.267,1.024,0.0,0.0803430708661417,0.0,0.209,3.580343070866142
1962,IRL,2.246,1.229,0.0,0.102164645669291,0.0,0.178,3.755164645669291
1963,IRL,2.149,1.413,0.0,0.108115984251968,0.0,0.178,3.848115984251968
1964,IRL,2.151,1.598,0.0,0.130929448818898,0.0,0.201,4.080929448818898
1965,IRL,1.818,1.784,0.0,0.141840236220472,0.0,0.214,3.957840236220472
1966,IRL,2.02450873362445,1.94552789907812,0.0,0.149739018728008,0.0,0.227,4.346775651430578
1967,IRL,2.086,2.214,0.0,0.174572598425197,0.0,0.286,4.760572598425196
1968,IRL,2.41949783906154,2.25646429306442,0.0,0.182545277292078,0.0,0.309,5.167507409418039
1969,IRL,2.294,2.582,0.0,0.171596929133858,0.0,0.361,5.408596929133857
1970,IRL,2.224,2.953,0.0,0.116051102362205,0.0,0.355,5.648051102362205
1971,IRL,2.244,3.687,0.0,0.203328869191616,0.0,0.336,6.470328869191617
1972,IRL,2.105,3.709,0.0,0.200306104482558,0.0,0.318,6.332306104482558
1973,IRL,1.936,4.084,0.0,0.215359092970096,0.0,0.286,6.521359092970095
1974,IRL,2.032,4.114,0.0,0.211334797738625,0.0,0.268,6.625334797738625
1975,IRL,1.851,3.951,0.0,0.215390231996889,0.0,0.263,6.280390231996888
1976,IRL,1.892,3.975,0.0,0.217432964451694,0.0,0.3,6.384432964451694
1977,IRL,2.023,4.189,0.0,0.220510970084128,0.0,0.3,6.732510970084127
1978,IRL,1.679,4.498,0.005,0.253491388384894,0.0,0.289,6.724491388384895
1979,IRL,2.10428173540439,4.79564207284413,0.288038564542046,0.290950717354476,0.0,0.27,7.748913090145042
1980,IRL,2.02171763720151,4.42438206954336,0.45993576316157,0.264146871443092,0.0,0.234,7.404182341349532
1981,IRL,2.16,3.976,0.701,0.275857279173292,0.0,0.201,7.313857279173291
1982,IRL,2.28,3.437,1.035,0.225692877849507,0.0,0.191,7.168692877849507
1983,IRL,2.516,3.184,1.109,0.213020048368938,0.0,0.194,7.216020048368938
1984,IRL,2.387,3.212,1.176,0.198103138877712,0.0,0.181,7.154103138877712
1985,IRL,2.769,3.105,1.216,0.210710699798741,0.0,0.185,7.485710699798742
1986,IRL,3.042,3.698,0.849,0.203113008240669,0.0,0.272,8.06411300824067
1987,IRL,3.88,3.317,0.841,0.211545733795965,0.0,0.264,8.513545733795965
1988,IRL,3.96148678874278,2.9313602064643,1.01612486174266,0.247042716135338,0.0,0.307,8.463014573085077
1989,IRL,3.972,2.847,1.146,0.23944841054581,0.0,0.307,8.51144841054581
1990,IRL,4.00079527510041,3.38420119771219,1.20470134346323,0.241266375545851,1.64004943501365e-06,0.308260797602642,9.13922662947376
1991,IRL,3.92113912798744,3.67168669690268,1.24089870698145,0.213427947598253,1.68087752346889e-06,0.312939046514693,9.36009320686204
1992,IRL,3.75685468221372,3.82779898302524,1.23268807065659,0.205513100436681,1.66246858681769e-06,0.261539340740454,9.284395839541272
1993,IRL,3.60141569935935,3.81867900252505,1.42486484952023,0.19896288209607,1.90058246479804e-06,0.41266652135806,9.456590855441226
1994,IRL,3.42708315575153,4.30634872576467,1.40605942983186,0.234443231441048,1.92830981378275e-06,0.357914836250494,9.731851307349416
1995,IRL,3.45749537738591,4.38822517047957,1.50859225967687,0.239901746724891,2.27930969407751e-06,0.41573638596839,10.009953219545324
1996,IRL,3.56823082709508,4.51269542899723,1.68622335948481,0.268286026200873,3.66794931240175e-06,0.425337366245439,10.460776675972744
1997,IRL,3.33242830224052,4.96584522234256,1.79903974609363,0.3125,4.85673466004094e-06,0.479832526899453,10.889650654310824
1998,IRL,3.24583204244204,5.5954340727706,1.83429102601229,0.289028384279476,6.43365695547216e-06,0.496288578035425,11.460880537196786
1999,IRL,2.808164128454,6.32808937845205,1.96225942113333,0.318231441048035,0.0104515849185299,0.574634371740198,12.001830325746145
2000,IRL,3.03148248097466,6.45676248521302,2.24044107087533,0.464220524017467,1.01768222845251e-05,0.625767630852518,12.81868436875528
2001,IRL,3.18208528346629,6.7806237851061,2.34755527549293,0.505237445414847,0.0153088485531802,0.737754636094789,13.568565274128137
2002,IRL,3.08808691305671,6.49480223658338,2.35604730089271,0.507586517467249,1.20437146192167e-05,0.760689911517621,13.20722492323229
2003,IRL,2.95930873553951,6.35165734346575,2.41255621609855,0.580499727074236,1.22409075237964e-05,0.768814751350356,13.072849014435924
2004,IRL,2.78562888688416,6.6747104236383,2.3897911948791,0.62638673580786,1.31050288178111e-05,0.718195318161678,13.194725664399916
2005,IRL,3.04589147994806,7.03508446703968,2.29255834599236,0.643301097191594,1.17100665213946e-05,0.768923231693443,13.785770331931658
2006,IRL,2.73490248815309,6.92171339175589,2.57340504966693,0.640789075045813,1.35598247049891e-05,0.892739302556832,13.76356286700326
2007,IRL,2.63937602539741,6.77631776904307,2.78595083512753,0.647941129158513,1.67512765989902e-05,0.926912384512813,13.776514894515932
2008,IRL,2.6320663140914,6.65493533369166,2.93979229483506,0.57498178646471,1.68777577494596e-05,0.831319034198012,13.633111641038592
2009,IRL,2.34844942550549,5.84061804252556,2.83341698329242,0.362111290268427,1.78358603381004e-05,0.691516015507697,12.076129592959932
2010,IRL,2.29991335519872,5.533315360302,3.10186108176052,0.30161270553707,1.99191081020688e-05,0.746929418460262,11.983651840366672
2011,IRL,2.26827341843903,5.01293166236744,2.68832424738273,0.263720928104685,1.70286888291594e-05,0.655774409435139,10.889041694417854
2012,IRL,2.62597987752687,4.76556436804859,2.59911681127354,0.321239507401054,1.50881248451146e-05,0.582759635748257,10.894675288123157
2013,IRL,2.38497367574784,4.81964288764391,2.47453951274184,0.303424240596451,1.41977665427293e-05,0.668146058982092,10.650740573478677
2014,IRL,2.36007185098436,4.7403055672451,2.40061564012298,0.398777741524057,1.21828452387364e-05,0.72104590634937,10.620828889071108
2015,IRL,2.5522402209424,4.98005517000523,2.42584620757971,0.450877313434975,0.0001106297513313,0.821123883749199,11.230253425462845
2016,IRL,2.5123765198886,5.14477094038483,2.70483724742231,0.489498943807322,0.0003732131629092,0.838674115364687,11.690530980030658
2017,IRL,2.14787724390995,5.0980851100517,2.77066250334423,0.502075715777872,0.0012992196853628,0.959966540162641,11.479966332931756
2018,IRL,1.73421396830913,5.32312679276079,2.89264461174605,0.522937486325139,5.59745017242522e-05,1.04094787829462,11.513926711937453
2019,IRL,1.23993352629734,5.33424450948065,2.95739912157702,0.516539115492891,7.79618929755295e-05,1.02539621243921,11.073590447180086
2020,IRL,1.02536237513942,4.94210529080345,2.98900623083277,0.482980470174703,9.12744625305868e-05,0.451642971963215,9.89118861337609
2021,IRL,1.34478219722661,5.27644253297313,2.84725370981536,0.573910756699904,0.0001183329847131,0.45676950037816,10.499277030077875
